document_name,page_number,detection_type
F1992006.json,31,Deux Colonnes
F1992007.json,21,Deux Colonnes
F1992007.json,25,Deux Colonnes
F1992007.json,27,Deux Colonnes
F1992007.json,28,Deux Colonnes soft
F1992008.json,9,Deux Colonnes
F1992008.json,10,Deux Colonnes
F1992009.json,12,Deux Colonnes
F1992009.json,14,Deux Colonnes
F1992010.json,6,Deux Colonnes soft
F1992010.json,7,Deux Colonnes soft
F1992012.json,4,Deux Colonnes
F1992012.json,6,Deux Colonnes
F1992012.json,7,Deux Colonnes
F1992012.json,8,Deux Colonnes
F1992012.json,9,Deux Colonnes
F1992012.json,20,Deux Colonnes soft
F1992012.json,21,Deux Colonnes soft
F1992012.json,22,Deux Colonnes soft
F1992012.json,23,Deux Colonnes soft
F1992012.json,24,Deux Colonnes soft
F1992012.json,25,Deux Colonnes soft
F1992013.json,11,Deux Colonnes
F1992013.json,13,Deux Colonnes
F1992015.json,9,Deux Colonnes
F1992015.json,10,Deux Colonnes
F1992015.json,11,Deux Colonnes
F1992016.json,9,Deux Colonnes
F1992016.json,12,Deux Colonnes
F1992017.json,25,Deux Colonnes
F1992018.json,6,Deux Colonnes
F1992018.json,11,Deux Colonnes
F1992018.json,20,Deux Colonnes
F1992018.json,23,Deux Colonnes
F1992019.json,21,Deux Colonnes soft
F1992019.json,22,Deux Colonnes soft
F1992020.json,7,Deux Colonnes
F1992020.json,14,Deux Colonnes
F1992020.json,16,Deux Colonnes
F1992020.json,20,Deux Colonnes
F1992022.json,17,Deux Colonnes
F1992022.json,18,Deux Colonnes
F1992022.json,24,Deux Colonnes
F1992022.json,27,Deux Colonnes
F1992026.json,8,Deux Colonnes
F1992026.json,9,Deux Colonnes
F1992027.json,7,Deux Colonnes soft
F1992027.json,8,Deux Colonnes
F1992028.json,3,Deux Colonnes
F1992029.json,17,Deux Colonnes
F1992031.json,16,Deux Colonnes
F1992032.json,11,Deux Colonnes
F1992034.json,9,Deux Colonnes soft
F1992034.json,10,Deux Colonnes
F1992035.json,18,Deux Colonnes soft
F1992036.json,20,Deux Colonnes soft
F1992036.json,21,Deux Colonnes soft
F1992036.json,22,Deux Colonnes
F1992036.json,23,Deux Colonnes
F1992036.json,24,Deux Colonnes soft
F1992036.json,26,Deux Colonnes soft
F1992036.json,31,Deux Colonnes soft
F1992036.json,32,Deux Colonnes
F1992037.json,7,Deux Colonnes
F1992037.json,16,Deux Colonnes
F1992037.json,18,Deux Colonnes
F1992038.json,3,Deux Colonnes
F1992038.json,4,Deux Colonnes
F1992039.json,12,Deux Colonnes
F1992039.json,13,Deux Colonnes soft
F1992039.json,16,Deux Colonnes
F1992039.json,18,Deux Colonnes
F1992041.json,2,Deux Colonnes
F1992041.json,3,Deux Colonnes
F1992041.json,4,Deux Colonnes
F1992041.json,7,Deux Colonnes
F1992041.json,8,Deux Colonnes
F1992041.json,14,Deux Colonnes
F1992043.json,9,Deux Colonnes
F1992043.json,10,Deux Colonnes
F1992043.json,11,Deux Colonnes
F1992048.json,9,Deux Colonnes
F1992049.json,3,Deux Colonnes
F1992052.json,25,Deux Colonnes
F1992052.json,27,Deux Colonnes
F1992052.json,30,Deux Colonnes
F1992052.json,31,Deux Colonnes
F1992052.json,32,Deux Colonnes
F1992053.json,22,Deux Colonnes soft
F1992053.json,25,Deux Colonnes
F1992054.json,12,Deux Colonnes
F1992056.json,5,Deux Colonnes
F1992056.json,9,Deux Colonnes
F1992058.json,6,Deux Colonnes
F1992058.json,7,Deux Colonnes
F1992058.json,8,Deux Colonnes soft
F1992058.json,9,Deux Colonnes
F1992063.json,8,Deux Colonnes soft
F1992066.json,5,Deux Colonnes
F1992067.json,7,Deux Colonnes soft
F1992067.json,8,Deux Colonnes soft
F1992067.json,9,Deux Colonnes
F1992068.json,16,Deux Colonnes
F1992068.json,20,Deux Colonnes
F1992069.json,7,Deux Colonnes
F1992070.json,5,Deux Colonnes
F1992071.json,10,Deux Colonnes
F1992072.json,5,Deux Colonnes soft
F1992072.json,6,Deux Colonnes soft
F1992073.json,16,Deux Colonnes soft
F1992074.json,10,Deux Colonnes soft
F1992075.json,6,Deux Colonnes
F1992078.json,24,Deux Colonnes soft
F1992079.json,7,Deux Colonnes
F1992080.json,4,Deux Colonnes
F1992080.json,12,Deux Colonnes
F1992081.json,4,Deux Colonnes soft
F1992081.json,6,Deux Colonnes
F1992081.json,7,Deux Colonnes
F1992082.json,2,Deux Colonnes
F1992082.json,10,Deux Colonnes
F1992082.json,12,Deux Colonnes
F1992082.json,16,Deux Colonnes
F1992083.json,9,Deux Colonnes
F1992083.json,16,Deux Colonnes
F1992085.json,5,Ligne Horizontale (3+ layouts)
F1992085.json,6,Ligne Horizontale (3+ layouts)
F1992085.json,7,Ligne Horizontale (3+ layouts)
F1992086.json,6,Deux Colonnes
F1992087.json,11,Deux Colonnes soft
F1992087.json,16,Deux Colonnes soft
F1992087.json,22,Deux Colonnes soft
F1992087.json,23,Deux Colonnes soft
F1992087.json,27,Deux Colonnes
F1992087.json,28,Deux Colonnes
F1992087.json,31,Deux Colonnes
F1992088.json,10,Deux Colonnes
F1992089.json,12,Deux Colonnes
F1992089.json,14,Deux Colonnes
F1992090.json,6,Deux Colonnes
F1992090.json,7,Deux Colonnes
F1992091.json,12,Deux Colonnes
F1992091.json,13,Deux Colonnes
F1992092.json,2,Deux Colonnes soft
F1992092.json,20,Deux Colonnes
F1992092.json,21,Deux Colonnes
F1992093.json,18,Deux Colonnes
F1993003.json,8,Deux Colonnes
F1993004.json,27,Deux Colonnes soft
F1993004.json,31,Deux Colonnes soft
F1993004.json,40,Deux Colonnes soft
F1993004.json,41,Deux Colonnes soft
F1993004.json,46,Deux Colonnes soft
F1993005.json,17,Deux Colonnes soft
F1993005.json,19,Deux Colonnes soft
F1993005.json,30,Deux Colonnes soft
F1993005.json,31,Deux Colonnes soft
F1993005.json,43,Deux Colonnes soft
F1993005.json,52,Deux Colonnes soft
F1993005.json,80,Deux Colonnes soft
F1993005.json,82,Deux Colonnes soft
F1993005.json,107,Deux Colonnes soft
F1993005.json,112,Deux Colonnes soft
F1993006.json,7,Deux Colonnes
F1993007.json,4,Deux Colonnes
F1993007.json,5,Deux Colonnes
F1993007.json,13,Deux Colonnes soft
F1993007.json,14,Deux Colonnes soft
F1993008.json,5,Deux Colonnes
F1993009.json,11,Deux Colonnes
F1993009.json,12,Deux Colonnes
F1993009.json,13,Deux Colonnes
F1993010.json,3,Deux Colonnes
F1993013.json,9,Deux Colonnes
F1993016.json,5,Ligne Horizontale (3+ layouts)
F1993016.json,6,Ligne Horizontale (3+ layouts)
F1993017.json,3,Deux Colonnes
F1993019.json,7,Deux Colonnes
F1993022.json,24,Ligne Horizontale (3+ layouts)
F1993023.json,8,Deux Colonnes
F1993025.json,19,Deux Colonnes
F1993026.json,11,Deux Colonnes soft
F1993028.json,3,Deux Colonnes
F1993028.json,4,Deux Colonnes
F1993029.json,8,Deux Colonnes
F1993030.json,8,Deux Colonnes soft
F1993031.json,18,Deux Colonnes
F1993032.json,9,Deux Colonnes
F1993032.json,10,Deux Colonnes
F1993037.json,3,Deux Colonnes
F1993042.json,18,Deux Colonnes
F1993045.json,8,Deux Colonnes
F1993046.json,6,Deux Colonnes soft
F1993046.json,13,Deux Colonnes
F1993046.json,14,Deux Colonnes
F1993047.json,21,Deux Colonnes
F1993047.json,22,Deux Colonnes
F1993048.json,12,Deux Colonnes
F1993049.json,16,Deux Colonnes
F1993049.json,17,Deux Colonnes
F1993050.json,11,Deux Colonnes soft
F1993050.json,12,Deux Colonnes
F1993050.json,14,Deux Colonnes
F1993051.json,26,Deux Colonnes
F1993051.json,27,Deux Colonnes
F1993052.json,23,Deux Colonnes soft
F1993054.json,10,Deux Colonnes soft
F1993067.json,10,Deux Colonnes soft
F1993067.json,11,Deux Colonnes soft
F1993069.json,17,Deux Colonnes
F1993071.json,12,Deux Colonnes soft
F1993071.json,13,Deux Colonnes soft
F1993071.json,14,Deux Colonnes soft
F1993071.json,15,Deux Colonnes soft
F1993073.json,15,Deux Colonnes soft
F1993076.json,8,Deux Colonnes
F1993078.json,8,Deux Colonnes soft
F1993079.json,14,Deux Colonnes
F1993083.json,20,Deux Colonnes
F1993086.json,42,Deux Colonnes
F1993088.json,12,Deux Colonnes soft
F1993088.json,37,Deux Colonnes soft
F1993088.json,38,Deux Colonnes soft
F1993088.json,39,Deux Colonnes soft
F1993088.json,40,Deux Colonnes soft
F1994002.json,40,Deux Colonnes soft
F1994002.json,42,Deux Colonnes soft
F1994002.json,51,Deux Colonnes soft
F1994002.json,60,Deux Colonnes soft
F1994002.json,64,Deux Colonnes soft
F1994002.json,65,Deux Colonnes soft
F1994002.json,69,Deux Colonnes soft
F1994002.json,87,Deux Colonnes soft
F1994002.json,115,Deux Colonnes soft
F1994002.json,121,Deux Colonnes soft
F1994002.json,130,Deux Colonnes soft
F1994002.json,132,Deux Colonnes soft
F1994005.json,12,Deux Colonnes
F1994007.json,13,Deux Colonnes soft
F1994009.json,7,Deux Colonnes
F1994010.json,12,Deux Colonnes soft
F1994010.json,13,Deux Colonnes
F1994012.json,17,Deux Colonnes soft
F1994012.json,18,Deux Colonnes soft
F1994015.json,7,Deux Colonnes
F1994020.json,14,Deux Colonnes
F1994025.json,9,Ligne Horizontale (3+ layouts)
F1994025.json,10,Ligne Horizontale (3+ layouts)
F1994025.json,11,Ligne Horizontale (3+ layouts)
F1994026.json,4,Deux Colonnes soft
F1994033.json,9,Deux Colonnes soft
F1994033.json,10,Deux Colonnes soft
F1994035.json,11,Deux Colonnes soft
F1994035.json,12,Deux Colonnes soft
F1994035.json,13,Deux Colonnes soft
F1994035.json,20,Deux Colonnes soft
F1994038.json,11,Deux Colonnes soft
F1994038.json,17,Deux Colonnes soft
F1994038.json,37,Deux Colonnes soft
F1994038.json,40,Deux Colonnes soft
F1994038.json,48,Deux Colonnes soft
F1994038.json,59,Deux Colonnes soft
F1994038.json,67,Deux Colonnes soft
F1994038.json,72,Deux Colonnes soft
F1994038.json,73,Deux Colonnes soft
F1994038.json,77,Deux Colonnes soft
F1994038.json,78,Deux Colonnes soft
F1994038.json,91,Deux Colonnes soft
F1994038.json,96,Deux Colonnes soft
F1994038.json,98,Deux Colonnes soft
F1994038.json,100,Deux Colonnes soft
F1994038.json,116,Deux Colonnes soft
F1994038.json,120,Deux Colonnes soft
F1994038.json,129,Deux Colonnes soft
F1994038.json,134,Deux Colonnes soft
F1994040.json,19,Deux Colonnes
F1994050.json,4,Deux Colonnes
F1994052.json,15,Deux Colonnes
F1994053.json,18,Deux Colonnes
F1994054.json,24,Deux Colonnes
F1994056.json,18,Deux Colonnes soft
F1994056.json,19,Deux Colonnes soft
F1994056.json,20,Deux Colonnes soft
F1994057.json,17,Deux Colonnes soft
F1994057.json,20,Deux Colonnes soft
F1994057.json,22,Deux Colonnes soft
F1994057.json,23,Deux Colonnes soft
F1994058.json,18,Deux Colonnes
F1994059.json,16,Deux Colonnes
F1994060.json,13,Ligne Horizontale (3+ layouts)
F1994076.json,17,Deux Colonnes soft
F1994076.json,19,Deux Colonnes soft
F1994077.json,53,Deux Colonnes soft
F1994079.json,21,Deux Colonnes soft
F1994082.json,13,Deux Colonnes
F1994083.json,12,Deux Colonnes
F1994084.json,13,Deux Colonnes
F1994084.json,14,Ligne Horizontale (3+ layouts)
F1994084.json,15,Ligne Horizontale (3+ layouts)
F1994084.json,16,Ligne Horizontale (3+ layouts)
F1994084.json,17,Ligne Horizontale (3+ layouts)
F1994084.json,18,Ligne Horizontale (3+ layouts)
F1994087.json,35,Deux Colonnes soft
F1994087.json,36,Deux Colonnes soft
F1995003.json,5,Deux Colonnes soft
F1995003.json,9,Deux Colonnes soft
F1995003.json,11,Deux Colonnes soft
F1995003.json,13,Deux Colonnes soft
F1995003.json,14,Deux Colonnes soft
F1995003.json,17,Deux Colonnes soft
F1995003.json,21,Deux Colonnes soft
F1995003.json,23,Deux Colonnes soft
F1995003.json,25,Deux Colonnes soft
F1995003.json,27,Deux Colonnes soft
F1995003.json,30,Deux Colonnes soft
F1995003.json,34,Deux Colonnes soft
F1995003.json,36,Deux Colonnes soft
F1995003.json,37,Deux Colonnes soft
F1995003.json,39,Deux Colonnes soft
F1995003.json,41,Deux Colonnes soft
F1995003.json,47,Deux Colonnes soft
F1995003.json,51,Deux Colonnes soft
F1995003.json,53,Deux Colonnes soft
F1995003.json,58,Deux Colonnes soft
F1995003.json,60,Deux Colonnes soft
F1995003.json,66,Deux Colonnes soft
F1995003.json,67,Deux Colonnes soft
F1995003.json,69,Deux Colonnes soft
F1995003.json,71,Deux Colonnes soft
F1995003.json,72,Deux Colonnes soft
F1995003.json,74,Deux Colonnes soft
F1995003.json,77,Deux Colonnes soft
F1995003.json,83,Deux Colonnes soft
F1995003.json,85,Deux Colonnes soft
F1995003.json,90,Deux Colonnes soft
F1995003.json,92,Deux Colonnes soft
F1995003.json,94,Deux Colonnes soft
F1995003.json,106,Deux Colonnes soft
F1995003.json,108,Deux Colonnes soft
F1995003.json,110,Deux Colonnes soft
F1995003.json,112,Deux Colonnes soft
F1995003.json,114,Deux Colonnes soft
F1995003.json,120,Deux Colonnes soft
F1995003.json,125,Deux Colonnes soft
F1995003.json,130,Deux Colonnes soft
F1995003.json,132,Deux Colonnes soft
F1995003.json,136,Deux Colonnes soft
F1995003.json,138,Deux Colonnes soft
F1995007.json,25,Deux Colonnes
F1995009.json,24,Deux Colonnes
F1995012.json,16,Deux Colonnes soft
F1995012.json,20,Deux Colonnes
F1995016.json,16,Deux Colonnes
F1995017.json,3,Deux Colonnes soft
F1995018.json,18,Deux Colonnes
F1995018.json,26,Deux Colonnes soft
F1995018.json,27,Deux Colonnes soft
F1995019.json,20,Deux Colonnes
F1995019.json,21,Deux Colonnes
F1995021.json,9,Deux Colonnes
F1995023.json,10,Deux Colonnes
F1995025.json,10,Ligne Horizontale (3+ layouts)
F1995025.json,14,Deux Colonnes
F1995025.json,18,Ligne Horizontale (3+ layouts)
F1995030.json,12,Deux Colonnes
F1995033.json,9,Deux Colonnes
F1995034.json,15,Deux Colonnes
F1995038.json,19,Deux Colonnes
F1995047.json,15,Deux Colonnes
F1995049.json,11,Deux Colonnes
F1995051.json,14,Deux Colonnes
F1995056.json,8,Deux Colonnes soft
F1995056.json,12,Deux Colonnes
F1995059.json,25,Deux Colonnes
F1995061.json,15,Deux Colonnes
F1995061.json,16,Deux Colonnes
F1995062.json,31,Deux Colonnes soft
F1995063.json,8,Deux Colonnes
F1995063.json,9,Deux Colonnes
F1995063.json,17,Ligne Horizontale (3+ layouts)
F1995063.json,18,Deux Colonnes
F1995063.json,19,Deux Colonnes
F1995068.json,4,Deux Colonnes
F1995073.json,4,Deux Colonnes
F1995074.json,5,Deux Colonnes soft
F1995078.json,15,Deux Colonnes soft
F1995078.json,16,Deux Colonnes soft
F1995079.json,10,Deux Colonnes
F1995082.json,74,Deux Colonnes soft
F1995082.json,75,Deux Colonnes soft
F1996002.json,11,Deux Colonnes soft
F1996002.json,19,Deux Colonnes soft
F1996002.json,57,Deux Colonnes soft
F1996002.json,96,Deux Colonnes soft
F1996002.json,103,Deux Colonnes soft
F1996002.json,105,Deux Colonnes soft
F1996002.json,125,Deux Colonnes soft
F1996002.json,143,Deux Colonnes soft
F1996002.json,147,Deux Colonnes soft
F1996006.json,14,Ligne Horizontale (3+ layouts)
F1996006.json,15,Ligne Horizontale (3+ layouts)
F1996006.json,16,Ligne Horizontale (3+ layouts)
F1996006.json,17,Ligne Horizontale (3+ layouts)
F1996006.json,22,Deux Colonnes soft
F1996006.json,23,Deux Colonnes
F1996008.json,15,Deux Colonnes soft
F1996009.json,18,Deux Colonnes soft
F1996010.json,22,Deux Colonnes soft
F1996011.json,10,Deux Colonnes
F1996012.json,22,Deux Colonnes soft
F1996013.json,18,Deux Colonnes soft
F1996017.json,21,Deux Colonnes soft
F1996018.json,15,Deux Colonnes
F1996019.json,11,Deux Colonnes
F1996024.json,23,Deux Colonnes
F1996032.json,44,Deux Colonnes soft
F1996032.json,66,Deux Colonnes
F1996034.json,17,Ligne Horizontale (3+ layouts)
F1996034.json,18,Ligne Horizontale (3+ layouts)
F1996036.json,13,Deux Colonnes soft
F1996036.json,14,Deux Colonnes soft
F1996036.json,15,Deux Colonnes soft
F1996036.json,16,Deux Colonnes soft
F1996043.json,16,Deux Colonnes soft
F1996044.json,22,Deux Colonnes
F1996045.json,9,Deux Colonnes soft
F1996045.json,18,Deux Colonnes soft
F1996045.json,37,Deux Colonnes
F1996046.json,25,Deux Colonnes
F1996050.json,16,Deux Colonnes
F1996050.json,17,Deux Colonnes
F1996051.json,20,Deux Colonnes
F1996051.json,22,Deux Colonnes
F1996053.json,8,Deux Colonnes
F1996055.json,15,Deux Colonnes
F1996055.json,17,Deux Colonnes
F1996055.json,18,Deux Colonnes
F1996056.json,19,Deux Colonnes
F1996057.json,19,Deux Colonnes
F1996059.json,17,Deux Colonnes
F1996059.json,22,Deux Colonnes soft
F1996060.json,15,Deux Colonnes soft
F1996062.json,9,Deux Colonnes soft
F1996064.json,3,Deux Colonnes
F1996067.json,9,Deux Colonnes
F1996068.json,29,Deux Colonnes
F1996068.json,30,Deux Colonnes
F1996074.json,16,Deux Colonnes
F1996079.json,15,Deux Colonnes soft
F1996079.json,30,Deux Colonnes
F1996079.json,31,Deux Colonnes
F1996079.json,38,Deux Colonnes
F1996085.json,33,Deux Colonnes soft
F1996085.json,35,Deux Colonnes soft
F1996085.json,37,Deux Colonnes soft
F1996085.json,55,Deux Colonnes soft
F1997002.json,49,Deux Colonnes soft
F1997002.json,97,Deux Colonnes soft
F1997002.json,99,Deux Colonnes soft
F1997002.json,105,Deux Colonnes soft
F1997002.json,108,Deux Colonnes soft
F1997002.json,116,Deux Colonnes soft
F1997002.json,120,Deux Colonnes soft
F1997002.json,125,Deux Colonnes soft
F1997002.json,138,Deux Colonnes soft
F1997003.json,14,Deux Colonnes
F1997005.json,15,Ligne Horizontale (3+ layouts)
F1997005.json,16,Ligne Horizontale (3+ layouts)
F1997005.json,17,Ligne Horizontale (3+ layouts)
F1997005.json,18,Deux Colonnes soft
F1997006.json,11,Deux Colonnes soft
F1997009.json,14,Deux Colonnes
F1997009.json,15,Deux Colonnes
F1997012.json,22,Deux Colonnes soft
F1997014.json,19,Ligne Horizontale (3+ layouts)
F1997016.json,48,Deux Colonnes
F1997017.json,27,Deux Colonnes
F1997018.json,23,Deux Colonnes
F1997018.json,30,Deux Colonnes soft
F1997021.json,1,Deux Colonnes soft
F1997022.json,4,Deux Colonnes
F1997022.json,5,Deux Colonnes soft
F1997022.json,6,Deux Colonnes soft
F1997022.json,7,Deux Colonnes soft
F1997022.json,8,Deux Colonnes soft
F1997022.json,9,Deux Colonnes soft
F1997022.json,11,Deux Colonnes soft
F1997022.json,12,Deux Colonnes soft
F1997022.json,13,Deux Colonnes soft
F1997022.json,14,Deux Colonnes soft
F1997022.json,15,Deux Colonnes soft
F1997022.json,16,Deux Colonnes
F1997026.json,20,Deux Colonnes soft
F1997026.json,25,Deux Colonnes
F1997026.json,31,Deux Colonnes soft
F1997027.json,18,Deux Colonnes
F1997029.json,14,Deux Colonnes
F1997029.json,20,Ligne Horizontale (3+ layouts)
F1997030.json,33,Deux Colonnes soft
F1997038.json,7,Deux Colonnes soft
F1997042.json,23,Deux Colonnes soft
F1997044.json,3,Deux Colonnes soft
F1997047.json,21,Deux Colonnes soft
F1997048.json,20,Deux Colonnes
F1997049.json,7,Deux Colonnes soft
F1997049.json,8,Deux Colonnes soft
F1997049.json,9,Deux Colonnes soft
F1997049.json,10,Deux Colonnes soft
F1997049.json,11,Deux Colonnes soft
F1997049.json,12,Deux Colonnes soft
F1997049.json,13,Deux Colonnes soft
F1997049.json,14,Deux Colonnes soft
F1997049.json,15,Deux Colonnes soft
F1997049.json,16,Deux Colonnes soft
F1997049.json,17,Deux Colonnes soft
F1997049.json,18,Deux Colonnes soft
F1997049.json,19,Deux Colonnes soft
F1997049.json,20,Deux Colonnes soft
F1997049.json,21,Deux Colonnes soft
F1997049.json,22,Deux Colonnes soft
F1997049.json,23,Deux Colonnes soft
F1997049.json,24,Deux Colonnes soft
F1997049.json,25,Deux Colonnes soft
F1997049.json,26,Deux Colonnes soft
F1997049.json,27,Deux Colonnes soft
F1997049.json,28,Deux Colonnes soft
F1997049.json,29,Deux Colonnes soft
F1997049.json,30,Deux Colonnes soft
F1997049.json,31,Deux Colonnes soft
F1997049.json,32,Deux Colonnes soft
F1997049.json,33,Deux Colonnes soft
F1997049.json,34,Deux Colonnes soft
F1997049.json,35,Deux Colonnes soft
F1997049.json,36,Deux Colonnes soft
F1997049.json,37,Deux Colonnes soft
F1997049.json,38,Deux Colonnes soft
F1997049.json,39,Deux Colonnes soft
F1997049.json,40,Deux Colonnes soft
F1997049.json,41,Deux Colonnes soft
F1997049.json,42,Deux Colonnes soft
F1997049.json,43,Deux Colonnes soft
F1997049.json,44,Deux Colonnes soft
F1997049.json,45,Deux Colonnes soft
F1997049.json,46,Deux Colonnes soft
F1997049.json,47,Deux Colonnes soft
F1997050.json,14,Deux Colonnes
F1997051.json,4,Deux Colonnes soft
F1997051.json,15,Deux Colonnes
F1997055.json,5,Deux Colonnes soft
F1997057.json,12,Deux Colonnes
F1997058.json,5,Deux Colonnes soft
F1997058.json,6,Deux Colonnes soft
F1997058.json,13,Deux Colonnes
F1997058.json,14,Deux Colonnes
F1997059.json,21,Deux Colonnes soft
F1997066.json,7,Deux Colonnes
F1997070.json,8,Deux Colonnes
F1997071.json,36,Ligne Horizontale (3+ layouts)
F1997071.json,37,Ligne Horizontale (3+ layouts)
F1997073.json,42,Deux Colonnes
F1997073.json,43,Deux Colonnes
F1997075.json,24,Ligne Horizontale (3+ layouts)
F1997075.json,26,Ligne Horizontale (3+ layouts)
F1997075.json,27,Ligne Horizontale (3+ layouts)
F1997075.json,28,Ligne Horizontale (3+ layouts)
F1997075.json,34,Deux Colonnes
F1997076.json,68,Deux Colonnes soft
F1997076.json,264,Deux Colonnes soft
F1997077.json,21,Ligne Horizontale (3+ layouts)
F1997077.json,22,Ligne Horizontale (3+ layouts)
F1997077.json,23,Ligne Horizontale (3+ layouts)
F1997077.json,26,Deux Colonnes
F1997078.json,9,Deux Colonnes
F1997079.json,29,Ligne Horizontale (3+ layouts)
F1997079.json,30,Deux Colonnes
F1997081.json,34,Ligne Horizontale (3+ layouts)
F1997081.json,35,Ligne Horizontale (3+ layouts)
F1997081.json,36,Ligne Horizontale (3+ layouts)
F1997081.json,37,Ligne Horizontale (3+ layouts)
F1997081.json,38,Ligne Horizontale (3+ layouts)
F1997081.json,39,Ligne Horizontale (3+ layouts)
F1997083.json,18,Deux Colonnes
F1997084.json,20,Deux Colonnes
F1997089.json,17,Deux Colonnes soft
F1997089.json,18,Deux Colonnes soft
F1997089.json,19,Deux Colonnes soft
F1997089.json,37,Deux Colonnes soft
F1997089.json,38,Deux Colonnes soft
F1997089.json,39,Deux Colonnes soft
F1998011.json,29,Deux Colonnes soft
F1998013.json,16,Deux Colonnes
F1998015.json,6,Deux Colonnes
F1998019.json,11,Deux Colonnes soft
F1998020.json,9,Deux Colonnes
F1998020.json,22,Ligne Horizontale (3+ layouts)
F1998021.json,11,Deux Colonnes
F1998021.json,12,Deux Colonnes soft
F1998021.json,13,Deux Colonnes
F1998021.json,14,Deux Colonnes soft
